X,Y,ObjectID,ID,Case_Number,Address,Occurred_Date,Occurred_Month,Occurred_Year,Crime_Type,Multiple_Shooting,Gender,Race,Ethnicity,Victim_Age,Victim_Age_Band
-77.575491252999939,43.163021181000033,2108,717ce1c511c68794be193b2e03abca9f,06-118184,"572 HAYWARD AVE, ROCHESTER, NY, 14609",2006-04-30T22:00:00.000Z,4,2006,SHOOTING,NO,MALE,BLACK,NON HISPANIC,23,15-24
-77.572912316999975,43.163553476000061,2109,270e56c9d1cc4a43721b1381a0224c36,06-117795,"527 GARSON AVE, ROCHESTER, NY, 14609",2006-04-29T22:00:00.000Z,4,2006,SHOOTING,NO,MALE,BLACK,NON HISPANIC,34,25-44
-77.63910937899999,43.179617419000067,2110,066e68e0be5951e4663f0375fbd8277c,06-113849,"780 DEWEY AVE, ROCHESTER, NY, 14613",2006-04-25T22:00:00.000Z,4,2006,SHOOTING,NO,MALE,WHITE,NON HISPANIC,46,45-OLDER
-77.639060951999966,43.18040011100004,2111,946aab746ae16c0a3e4b27cb01e75a7d,06-113817,"822 DEWEY AVE, ROCHESTER, NY, 14613",2006-04-25T22:00:00.000Z,4,2006,SHOOTING,NO,MALE,BLACK,NON HISPANIC,14,5-14
-77.639060951999966,43.18040011100004,2112,c7fe07ea8769fa4bf1ca9e60075dbdec,06-113850,"822 DEWEY AVE, ROCHESTER, NY, 14613",2006-04-25T22:00:00.000Z,4,2006,SHOOTING,NO,MALE,BLACK,NON HISPANIC,25,25-44
-77.630891041999973,43.174224769000034,2113,cbc080d18602f471e78a287bf8bea344,06-113780,"168 FULTON AVE, ROCHESTER, NY, 14613",2006-04-25T22:00:00.000Z,4,2006,SHOOTING,NO,MALE,WHITE,HISPANIC,16,15-24
-77.579605215999948,43.173196019000045,2114,13f1a7f7f67dfd9bf80c208e7c35d39c,06-111734,"83 HIGH ST, ROCHESTER, NY, 14609",2006-04-24T22:00:00.000Z,4,2006,SHOOTING,NO,MALE,BLACK,NON HISPANIC,19,15-24
-77.625132009999959,43.168116477000069,2115,b472ddfd9f33d3b5b624d04fab4ddc81,06-112894,"214 LAKE AVE, ROCHESTER, NY, 14608",2006-04-24T22:00:00.000Z,4,2006,SHOOTING,NO,FEMALE,BLACK,NON HISPANIC,14,5-14
-77.635471843999937,43.158171398000036,2116,1b4acc9c6e738537ba5474bb7c757db7,06-106736,"331 ORANGE ST, ROCHESTER, NY, 14611",2006-04-19T22:00:00.000Z,4,2006,HOMICIDE,NO,MALE,BLACK,NON HISPANIC,26,25-44
-77.638942102999977,43.165105102000041,2117,4881abd7211f80ee43c9f866630041bc,06-104684,"450 LYELL AVE, ROCHESTER, NY, 14606",2006-04-17T22:00:00.000Z,4,2006,SHOOTING,NO,FEMALE,BLACK,NON HISPANIC,27,25-44
-77.598877550999987,43.168330875000038,2118,ca5f481fe083adebe623106cf84394a2,06-105166,"570 NORTH ST, ROCHESTER, NY, 14605",2006-04-17T22:00:00.000Z,4,2006,SHOOTING,NO,FEMALE,BLACK,NON HISPANIC,21,15-24
-77.618112483999937,43.177967959000057,2119,4830d7ee4d2d000ed545ce9b965b4f20,06-100136,"238 AVENUE A, ROCHESTER, NY, 14621",2006-04-13T22:00:00.000Z,4,2006,SHOOTING,YES,MALE,WHITE,HISPANIC,23,15-24
-77.618112483999937,43.177967959000057,2120,7c3bac2106b9688d08dd57e23df39d04,06-100060,"238 AVENUE A, ROCHESTER, NY, 14621",2006-04-13T22:00:00.000Z,4,2006,SHOOTING,YES,FEMALE,BLACK,HISPANIC,31,25-44
-77.646692773999973,43.155120602000068,2121,5f03f0ca695562bac772eebf15ac9e85,06-097810,"797 MAPLE ST, ROCHESTER, NY, 14611",2006-04-10T22:00:00.000Z,4,2006,SHOOTING,YES,MALE,BLACK,NON HISPANIC,22,15-24
-77.646692773999973,43.155120602000068,2122,e78983cb45395a6793c4ded2ba806efe,06-097904,"797 MAPLE ST, ROCHESTER, NY, 14611",2006-04-10T22:00:00.000Z,4,2006,SHOOTING,YES,MALE,BLACK,NON HISPANIC,23,15-24
-77.593475024999975,43.174536572000079,2123,f0e0802d8a0fbc93b509fccc34559b90,06-094303,"77 HOLLISTER ST, ROCHESTER, NY, 14605",2006-04-07T22:00:00.000Z,4,2006,SHOOTING,NO,MALE,BLACK,NON HISPANIC,14,5-14
-77.628607061999958,43.135424197000077,2124,a8c43b355909db26255f9dff9d03feed,06-091568,"1151 S PLYMOUTH AVE, ROCHESTER, NY, 14608",2006-04-04T22:00:00.000Z,3,2006,SHOOTING,NO,MALE,BLACK,NON HISPANIC,21,15-24
-77.597798065999939,43.170848577000072,2125,7b439508afbd1064b24d1f7a5adf7012,06-090336,"695 NORTH ST, ROCHESTER, NY, 14605",2006-04-03T22:00:00.000Z,3,2006,SHOOTING,NO,MALE,BLACK,NON HISPANIC,17,15-24
-77.628540170999941,43.173269866000055,2126,81ae8c6b0cc0fa6543ba2d3c07d36089,06-089091,"462 LAKE AVE, ROCHESTER, NY, 14613",2006-04-02T22:00:00.000Z,3,2006,SHOOTING,NO,MALE,WHITE,NON HISPANIC,64,45-OLDER
-77.639693883999939,43.176720759000034,2127,f646d49cccf1faadb442351b3ce6ef10,06-089142,"365 GLENWOOD AVE, ROCHESTER, NY, 14613",2006-04-02T22:00:00.000Z,3,2006,HOMICIDE,NO,MALE,BLACK,NON HISPANIC,19,15-24
-77.627881889999969,43.152011489000074,2128,a35946f8613b13f02ac7bc65321a7bc8,06-088460,"567 W MAIN ST, ROCHESTER, NY, 14608",2006-03-29T22:00:00.000Z,3,2006,SHOOTING,NO,MALE,WHITE,HISPANIC,25,25-44
-77.628818448999937,43.143655135000074,2129,b153c49478c5a2addaaa18252e057568,06-070547,"560 JEFFERSON AVE, ROCHESTER, NY, 14608",2006-03-16T23:00:00.000Z,3,2006,SHOOTING,NO,MALE,BLACK,NON HISPANIC,26,25-44
-77.580290100999946,43.175884881000059,2130,080e46de5703dec24509c58af2a73f71,06-069612,"1558 CLIFFORD AVE, ROCHESTER, NY, 14609",2006-03-16T04:00:00.000Z,3,2006,SHOOTING,NO,MALE,WHITE,HISPANIC,40,25-44
-77.639805837999972,43.171869703000027,2131,46aa1542ae48450c03c9bad2aac51f01,06-070133,"385 SHERMAN ST, ROCHESTER, NY, 14606",2006-03-16T04:00:00.000Z,3,2006,SHOOTING,NO,FEMALE,WHITE,NON HISPANIC,20,15-24
-77.605660780999983,43.174981585000069,2132,6335733a5a69e564a132e7c93ab5a4fd,06-070167,"34 MARIA ST, ROCHESTER, NY, 14605",2006-03-16T04:00:00.000Z,3,2006,SHOOTING,NO,MALE,WHITE,HISPANIC,22,15-24
-77.593091598999933,43.173167619000026,2133,7c6af61535c0ff3c4837101f787e5a26,06-069950,"395 PORTLAND AVE, ROCHESTER, NY, 14605",2006-03-16T04:00:00.000Z,3,2006,SHOOTING,NO,MALE,BLACK,NON HISPANIC,25,25-44
-77.631134190999944,43.17562896000004,2134,482a7f5fb66d847918d4d79ff716f499,06-069275,"74 RAVINE AVE, ROCHESTER, NY, 14613",2006-03-15T08:00:00.000Z,3,2006,SHOOTING,NO,MALE,BLACK,NON HISPANIC,25,25-44
-77.632411384999955,43.137725856000031,2135,8a8e3c2c982427ff2f4cda960b23b948,06-068137,"353 MAGNOLIA ST, ROCHESTER, NY, 14611",2006-03-14T13:00:00.000Z,3,2006,HOMICIDE,YES,MALE,BLACK,NON HISPANIC,22,15-24
-77.632411384999955,43.137725856000031,2136,d0dd865c9c08a0bf3d477cb488011c7f,06-068190,"353 MAGNOLIA ST, ROCHESTER, NY, 14611",2006-03-14T13:00:00.000Z,3,2006,SHOOTING,YES,FEMALE,BLACK,NON HISPANIC,22,15-24
-77.580627896999943,43.167215705000046,2137,1ae3d0f9e70a57d2220b77bc4d637145,06-065007,"720 N GOODMAN ST, ROCHESTER, NY, 14609",2006-03-12T01:00:00.000Z,3,2006,HOMICIDE,NO,MALE,WHITE,NON HISPANIC,37,25-44
-77.639657061999969,43.175409396000077,2138,c8c7d4c4cde624b32fcb7a9faac80a7a,06-064884,"583 DEWEY AVE, ROCHESTER, NY, 14613",2006-03-12T01:00:00.000Z,3,2006,SHOOTING,NO,MALE,BLACK,NON HISPANIC,20,15-24
-77.584693065999943,43.179128186000071,2139,2c466fea67929871189888e7f6563bf3,06-062843,"68 AURORA ST, ROCHESTER, NY, 14621",2006-03-11T01:00:00.000Z,3,2006,SHOOTING,NO,MALE,WHITE,NON HISPANIC,21,15-24
-77.596844484999963,43.170517651000068,2140,e5a6d9e96a7510188ebabb99885de671,06-062886,"700 NORTH ST, ROCHESTER, NY, 14605",2006-03-10T01:00:00.000Z,3,2006,SHOOTING,NO,MALE,BLACK,NON HISPANIC,24,15-24
-77.606164858999989,43.176021481000078,2141,5581a16c6976c1f694706400fb990ca4,06-059293,"55 MARIA ST, ROCHESTER, NY, 14621",2006-03-06T01:00:00.000Z,2,2006,SHOOTING,NO,MALE,BLACK,NON HISPANIC,38,25-44
-77.617521942999986,43.181919289000064,2142,b2eae101c2cdbd299c10395d049fc46e,06-055782,"38 OK TER, ROCHESTER, NY, 14621",2006-03-03T01:00:00.000Z,2,2006,SHOOTING,NO,MALE,BLACK,NON HISPANIC,24,15-24
-77.625251706999961,43.152086574000066,2143,21f632dbfa5c14bac9ef5e53a6f12827,06-055584,"44 CUNNINGHAM ST, ROCHESTER, NY, 14608",2006-03-02T01:00:00.000Z,2,2006,SHOOTING,YES,MALE,BLACK,NON HISPANIC,15,15-24
-77.625251706999961,43.152086574000066,2144,dae6f448717ffd4e51f8724eb9b62b78,06-057350,"44 CUNNINGHAM ST, ROCHESTER, NY, 14608",2006-03-02T01:00:00.000Z,2,2006,SHOOTING,YES,MALE,BLACK,NON HISPANIC,14,5-14
-77.637923908999937,43.150424199000042,2145,b5c47e444a728814b89480e656c0776a,06-051484,"6 WEST AVE, ROCHESTER, NY, 14611",2006-02-26T01:00:00.000Z,2,2006,SHOOTING,YES,MALE,BLACK,NON HISPANIC,47,45-OLDER
-77.637923908999937,43.150424199000042,2146,db977b5cd6e5731da89da8fd614c8722,06-051465,"6 WEST AVE, ROCHESTER, NY, 14611",2006-02-26T01:00:00.000Z,2,2006,SHOOTING,YES,MALE,BLACK,NON HISPANIC,29,25-44
-77.639522471999953,43.200418143000036,2147,e2348a346925b258ca5c87544d193bb6,06-049956,"465 W RIDGE RD, ROCHESTER, NY, 14615",2006-02-25T01:00:00.000Z,2,2006,SHOOTING,NO,MALE,BLACK,NON HISPANIC,31,25-44
-77.629181334999942,43.136728881000067,2148,71af511a52930eeae041daaeb7ca89ee,06-044691,"901 JEFFERSON AVE, ROCHESTER, NY, 14611",2006-02-19T01:00:00.000Z,2,2006,SHOOTING,NO,MALE,BLACK,NON HISPANIC,28,25-44
-77.57553263899996,43.163904481000031,2149,2e6e9480461dd81cd9e3bd54d1157b16,06-042955,"438 GARSON AVE, ROCHESTER, NY, 14609",2006-02-17T01:00:00.000Z,2,2006,SHOOTING,NO,MALE,BLACK,NON HISPANIC,25,25-44
-77.575718711999968,43.167841929000076,2150,7f9c6c6e9ad2b9b269cd681f35f8512b,06-042156,"323 WEBSTER AVE, ROCHESTER, NY, 14609",2006-02-17T01:00:00.000Z,2,2006,SHOOTING,NO,MALE,BLACK,NON HISPANIC,14,5-14
-77.624391528999979,43.150682233000055,2151,1c59fca2b54cb4ce8a716d0c4a0c720b,06-035048,"54 PROSPECT ST, ROCHESTER, NY, 14608",2006-02-09T01:00:00.000Z,2,2006,SHOOTING,NO,MALE,BLACK,NON HISPANIC,33,25-44
-77.620732945999976,43.143566244000056,2152,629cf148aaa787ef4ca689226a50f9db,06-034712,"77 FROST AVE, ROCHESTER, NY, 14608",2006-02-09T01:00:00.000Z,2,2006,HOMICIDE,NO,MALE,BLACK,NON HISPANIC,22,15-24
-77.629165609999973,43.149905739000076,2153,9b5c78c507a8f2c1fd54f6c84dde5731,06-031954,"259 JEFFERSON AVE, ROCHESTER, NY, 14611",2006-02-06T01:00:00.000Z,1,2006,SHOOTING,NO,MALE,BLACK,NON HISPANIC,16,15-24
-77.602642079999953,43.18082759300006,2154,b53ad2ba1e88773174ad6679028a31ae,06-025253,"764 AVENUE D, ROCHESTER, NY, 14621",2006-01-31T01:00:00.000Z,1,2006,SHOOTING,NO,MALE,WHITE,HISPANIC,39,25-44
-77.632670927999982,43.166706243000078,2155,e226ae1569c03e58abd336fa67f5e7d3,06-022205,"115 PARKWAY, ROCHESTER, NY, 14608",2006-01-28T01:00:00.000Z,1,2006,SHOOTING,NO,MALE,BLACK,NON HISPANIC,30,25-44
-77.60546988599998,43.158071960000029,2156,2f0572ce490e6043f8d37d319a2496bb,06-020209,"25 FRANKLIN ST, ROCHESTER, NY, 14604",2006-01-26T01:00:00.000Z,1,2006,SHOOTING,NO,MALE,BLACK,NON HISPANIC,23,15-24
-77.616420193999943,43.176113265000026,2157,7e1f5a30f8660da8a19416ab4e563af1,06-017961,"60 LILL ST, ROCHESTER, NY, 14621",2006-01-24T01:00:00.000Z,1,2006,HOMICIDE,NO,MALE,WHITE,HISPANIC,23,15-24
-77.641665628999988,43.178811918000065,2158,5102fa2124b2c1ebee19d6edc3226801,06-015948,"140 ORIOLE ST, ROCHESTER, NY, 14613",2006-01-22T01:00:00.000Z,1,2006,HOMICIDE,YES,MALE,BLACK,NON HISPANIC,19,15-24
-77.651601660999972,43.16477649400008,2159,5f12406c0f79ebe5b45dc762958c6dc5,06-016088,"1018 LYELL AVE, ROCHESTER, NY, 14606",2006-01-22T01:00:00.000Z,1,2006,HOMICIDE,NO,FEMALE,WHITE,NON HISPANIC,49,45-OLDER
-77.641665628999988,43.178811918000065,2160,90431513ab2a245b727797aeff11420b,06-015980,"140 ORIOLE ST, ROCHESTER, NY, 14613",2006-01-22T01:00:00.000Z,1,2006,SHOOTING,YES,MALE,BLACK,NON HISPANIC,15,15-24
-77.641665628999988,43.178811918000065,2161,989398488a1411992339f5f4a92047d3,06-018989,"140 ORIOLE ST, ROCHESTER, NY, 14613",2006-01-22T01:00:00.000Z,1,2006,SHOOTING,NO,MALE,BLACK,NON HISPANIC,18,15-24
-77.636789564999958,43.143972576000067,2162,a28a283d478145988f193ff645383ea8,06-010771,"652 FROST AVE, ROCHESTER, NY, 14611",2006-01-17T01:00:00.000Z,1,2006,SHOOTING,NO,FEMALE,BLACK,NON HISPANIC,29,25-44
-77.640295185999946,43.158900409000069,2163,f05680d6d30193ffe5301c79e5d198b8,06-010487,"69 RIES ST, ROCHESTER, NY, 14611",2006-01-17T01:00:00.000Z,1,2006,SHOOTING,NO,MALE,BLACK,NON HISPANIC,26,25-44
-77.614115440999967,43.172627980000073,2164,98b9809c6b499f30adf9e07648e360e2,06-008649,"15 KAPPEL PL, ROCHESTER, NY, 14605",2006-01-15T01:00:00.000Z,1,2006,SHOOTING,NO,MALE,BLACK,NON HISPANIC,34,25-44
-77.57553263899996,43.163904481000031,2165,c3cbefd6ae2085d05fb351495de5944b,06-004708,"438 GARSON AVE, ROCHESTER, NY, 14609",2006-01-11T01:00:00.000Z,1,2006,SHOOTING,NO,MALE,BLACK,NON HISPANIC,32,25-44
-77.57628120399994,43.171052280000026,2166,3330278b5b6d048e0159cc78c00f61ab,06-002567,"653 BAY ST, ROCHESTER, NY, 14609",2006-01-09T01:00:00.000Z,1,2006,SHOOTING,NO,MALE,BLACK,NON HISPANIC,20,15-24
-77.574905232999981,43.171035748000065,2167,eb61effee7c6dcf75fc4149fcd60bd8a,06-002569,"691 BAY ST, ROCHESTER, NY, 14609",2006-01-09T01:00:00.000Z,1,2006,SHOOTING,NO,FEMALE,BLACK,NON HISPANIC,36,25-44
-77.592990570999973,43.172490897000046,2168,930d2c95f8d27d0516535e8bf27956f5,06-000204,"368 PORTLAND AVE, ROCHESTER, NY, 14605",2006-01-07T01:00:00.000Z,1,2006,SHOOTING,NO,MALE,BLACK,NON HISPANIC,17,15-24
-77.644828635999943,43.147206881000045,2169,2dda8b05a67f089ca23ed96e662986c5,05-392814,"305 CHILI AVE, ROCHESTER, NY, 14619",2006-01-06T01:00:00.000Z,12,2005,SHOOTING,NO,MALE,WHITE,NON HISPANIC,45,45-OLDER
-77.574465144999976,43.17432911800006,2170,da540316399094201cb0aeb4f5da1314,05-391772,"170 BAYCLIFF DR, ROCHESTER, NY, 14609",2006-01-05T01:00:00.000Z,12,2005,SHOOTING,NO,FEMALE,BLACK,NON HISPANIC,25,25-44
-77.628322842999978,43.135691975000043,2171,e573562124a7cc68d8dba96504046504,05-390804,"1133 S PLYMOUTH AVE, ROCHESTER, NY, 14608",2006-01-04T01:00:00.000Z,12,2005,SHOOTING,NO,MALE,BLACK,NON HISPANIC,21,15-24
-77.610993292999979,43.179424551000068,2172,e640a509274bfcb92cff56043a75c733,05-388329,"211 REMINGTON ST, ROCHESTER, NY, 14621",2006-01-02T01:00:00.000Z,12,2005,SHOOTING,NO,MALE,WHITE,HISPANIC,27,25-44
-77.638505898999938,43.182739469000069,2173,11031a6bdfc2289ff8112a9a0729dbc9,05-386198,"70 LAKE VIEW PARK, ROCHESTER, NY, 14613",2005-12-29T01:00:00.000Z,12,2005,SHOOTING,NO,MALE,BLACK,NON HISPANIC,20,15-24
-77.59926407599994,43.172945526000035,2174,d36b7e6193015fffe537d666a7c3e1fb,05-386149,"5 REED PARK, ROCHESTER, NY, 14605",2005-12-29T01:00:00.000Z,12,2005,SHOOTING,NO,MALE,BLACK,NON HISPANIC,39,25-44
-77.638634555999943,43.188428155000054,2175,857c847deb825fd5bca356e3e5e55615,05-382265,"1210 DEWEY AVE, ROCHESTER, NY, 14613",2005-12-25T01:00:00.000Z,12,2005,HOMICIDE,NO,MALE,WHITE,NON HISPANIC,19,15-24
-77.584896424999954,43.165066831000047,2176,a0cd4815b837681d671bdbad75fecc63,05-381064,"101 FOURTH ST, ROCHESTER, NY, 14609",2005-12-23T01:00:00.000Z,12,2005,SHOOTING,NO,MALE,BLACK,NON HISPANIC,30,25-44
-77.599206263999974,43.176208579000047,2177,1482c6487908609db437a5715d790baa,05-376501,"645 HUDSON AVE, ROCHESTER, NY, 14621",2005-12-19T01:00:00.000Z,12,2005,SHOOTING,YES,MALE,BLACK,NON HISPANIC,29,25-44
-77.599206263999974,43.176208579000047,2178,d461a4404f65207a72af4e78e98abdb1,05-376484,"645 HUDSON AVE, ROCHESTER, NY, 14621",2005-12-19T01:00:00.000Z,12,2005,SHOOTING,YES,MALE,BLACK,NON HISPANIC,39,25-44
-77.637767789999941,43.180170095000051,2179,c70fff3506d4293fcfe963ff06b05bdd,05-373934,"13 STRAUB ST, ROCHESTER, NY, 14613",2005-12-16T01:00:00.000Z,12,2005,SHOOTING,NO,MALE,BLACK,NON HISPANIC,45,45-OLDER
-77.651323089999948,43.133275877000074,2180,56b31677bfcdeda643ff82db7c9e87d4,05-367759,"579 THURSTON RD, ROCHESTER, NY, 14619",2005-12-09T01:00:00.000Z,12,2005,SHOOTING,NO,MALE,BLACK,NON HISPANIC,43,25-44
-77.599276376999967,43.184547285000065,2181,2c8ae7bc9ca780a463fce49cd8e494d3,05-366385,"6 SOBIESKI ST, ROCHESTER, NY, 14621",2005-12-07T01:00:00.000Z,12,2005,HOMICIDE,NO,MALE,BLACK,NON HISPANIC,43,25-44
-77.608015576999946,43.183535021000068,2182,e96c81dc6141fa647cc39ae7dd5727e4,05-365963,"1002 JOSEPH AVE, ROCHESTER, NY, 14621",2005-12-07T01:00:00.000Z,12,2005,SHOOTING,NO,MALE,BLACK,NON HISPANIC,15,15-24
-77.62487682699998,43.153016925000031,2183,f98936686d2a0b74eaa5e2fe1bfe8a0c,05-362874,"458 W MAIN ST, ROCHESTER, NY, 14608",2005-12-04T01:00:00.000Z,11,2005,HOMICIDE,NO,MALE,BLACK,NON HISPANIC,27,25-44
-77.646540132999974,43.148040354000045,2184,442baafec050e31136ba2d2d58c85d02,05-362553,"119 THORNDALE TER, ROCHESTER, NY, 14611",2005-12-03T01:00:00.000Z,11,2005,SHOOTING,NO,MALE,BLACK,NON HISPANIC,16,15-24
-77.594673416999967,43.182017927000061,2185,071e0d68ce71250d798b3ca353595177,05-359443,"161 DURNAN ST, ROCHESTER, NY, 14621",2005-11-29T01:00:00.000Z,11,2005,SHOOTING,NO,MALE,BLACK,NON HISPANIC,25,25-44
-77.594259554999951,43.175797030000069,2186,bb09519b6241f063bc78d8f353b6a1be,05-356290,"1064 CLIFFORD AVE, ROCHESTER, NY, 14621",2005-11-26T01:00:00.000Z,11,2005,SHOOTING,NO,MALE,BLACK,NON HISPANIC,32,25-44
-77.620499191999954,43.144586599000036,2187,628e1d2a1c74f90f2c15cec8aef29b3a,05-377301,"19 CHAMPLAIN ST, ROCHESTER, NY, 14608",2005-11-25T01:00:00.000Z,11,2005,SHOOTING,NO,MALE,BLACK,NON HISPANIC,36,25-44
-77.578490371999976,43.175902588000042,2188,732b5737af29f65ecc3a4b3e810155a8,05-348745,"1624 CLIFFORD AVE, ROCHESTER, NY, 14609",2005-11-18T01:00:00.000Z,11,2005,SHOOTING,NO,MALE,BLACK,NON HISPANIC,16,15-24
-77.628844239999978,43.166120507000073,2189,aacc64b19367c2e7ab8fb2930a0225c9,05-348282,"104 AMBROSE ST, ROCHESTER, NY, 14608",2005-11-18T01:00:00.000Z,11,2005,SHOOTING,NO,MALE,WHITE,NON HISPANIC,22,15-24
-77.637424113999941,43.143718900000067,2190,d6ce7b0436db918de5d0f6dd71be435b,05-347078,"667 FROST AVE, ROCHESTER, NY, 14611",2005-11-16T01:00:00.000Z,11,2005,SHOOTING,NO,MALE,BLACK,NON HISPANIC,19,15-24
-77.63611808099995,43.135013816000026,2191,270db028c1b44b4f7880dec7e7ca83a4,05-346267,"767 GENESEE ST, ROCHESTER, NY, 14619",2005-11-15T01:00:00.000Z,11,2005,SHOOTING,NO,MALE,BLACK,NON HISPANIC,28,25-44
-77.606319402999986,43.181819068000038,2192,242b0fe135f8df155f2fdcbe1fd5d011,05-339203,"58 JOSEPH PL, ROCHESTER, NY, 14621",2005-11-08T06:00:00.000Z,11,2005,SHOOTING,NO,MALE,BLACK,NON HISPANIC,18,15-24
-77.621006847999979,43.141488448000075,2193,bdb952c71cf6276977f962db1f075084,05-335623,"743 S PLYMOUTH AVE, ROCHESTER, NY, 14608",2005-11-03T22:00:00.000Z,10,2005,SHOOTING,YES,MALE,BLACK,NON HISPANIC,32,25-44
-77.621006847999979,43.141488448000075,2194,e691c7c958ade2c40cef672973c7a643,05-335605,"743 S PLYMOUTH AVE, ROCHESTER, NY, 14608",2005-11-03T22:00:00.000Z,10,2005,SHOOTING,YES,MALE,BLACK,NON HISPANIC,34,25-44
-77.637249632999954,43.168613059000052,2195,7ac3719dc2e85ffa98ef2765436aea09,05-334469,"35 DANA ST, ROCHESTER, NY, 14606",2005-11-02T22:00:00.000Z,10,2005,SHOOTING,NO,FEMALE,BLACK,NON HISPANIC,21,15-24
-77.606629322999936,43.157271207000065,2196,a0ff4f4b416717b968079f2c1dbe5f41,05-331348,"226 E MAIN ST, ROCHESTER, NY, 14604",2005-10-30T22:00:00.000Z,10,2005,SHOOTING,NO,MALE,BLACK,NON HISPANIC,54,45-OLDER
-77.631469770999956,43.151633600000025,2197,1b3995b813ae442821b37e27b7cdc49a,05-326146,"700 W MAIN ST, ROCHESTER, NY, 14611",2005-10-25T22:00:00.000Z,10,2005,HOMICIDE,NO,MALE,WHITE,NON HISPANIC,42,25-44
-77.608212461999983,43.159730318000072,2198,48568b846ebd4ea4a018dc6d833f10e7,05-325850,"245 ANDREWS ST, ROCHESTER, NY, 14604",2005-10-25T22:00:00.000Z,10,2005,SHOOTING,NO,MALE,WHITE,HISPANIC,23,15-24
-77.642484339999953,43.157686478000073,2199,637ce6115244d7f2faf93b21c6dca78d,05-318649,"524 CAMPBELL ST, ROCHESTER, NY, 14611",2005-10-17T22:00:00.000Z,10,2005,HOMICIDE,NO,MALE,BLACK,NON HISPANIC,15,15-24
-77.575050730999976,43.171948050000026,2200,7f55d3271774d651d500ebc22e26addd,05-318661-B,"35 CUMMINGS ST, ROCHESTER, NY, 14609",2005-10-17T22:00:00.000Z,10,2005,SHOOTING,NO,MALE,WHITE,HISPANIC,24,15-24
-77.593345847999956,43.181476518000068,2201,4708941f1db570fcf3b67bd39b17a328,05-317464,"205 ROYCROFT DR, ROCHESTER, NY, 14621",2005-10-16T22:00:00.000Z,10,2005,HOMICIDE,NO,MALE,BLACK,NON HISPANIC,20,15-24
-77.632476721999979,43.196705848000079,2202,5e91de132731ea5975e5a20080af786f,05-316833-B,"165 W RIDGE RD, ROCHESTER, NY, 14615",2005-10-16T22:00:00.000Z,10,2005,HOMICIDE,YES,MALE,BLACK,NON HISPANIC,31,25-44
-77.632476721999979,43.196705848000079,2203,a8e9f151de37eaf51a2f837af19798e0,05-316833,"165 W RIDGE RD, ROCHESTER, NY, 14615",2005-10-16T22:00:00.000Z,10,2005,HOMICIDE,YES,MALE,BLACK,NON HISPANIC,40,25-44
-77.575221524999961,43.171605530000079,2204,1f332a5675611b56284a4c49b9b55c71,05-316282,"19 CUMMINGS ST, ROCHESTER, NY, 14609",2005-10-15T22:00:00.000Z,10,2005,SHOOTING,NO,MALE,BLACK,NON HISPANIC,19,15-24
-77.616759997999964,43.11558664000006,2205,32ee29899bf745d18f6d688bef96e4c9,05-358094,"303 E HENRIETTA RD, ROCHESTER, NY, 14620",2005-10-15T22:00:00.000Z,10,2005,SHOOTING,NO,MALE,WHITE,NON HISPANIC,58,45-OLDER
-77.606324445999974,43.178591234000066,2206,5a51df50e5b77a1a49e31ff06491ea40,05-316531,"152 WILKINS ST, ROCHESTER, NY, 14621",2005-10-15T22:00:00.000Z,10,2005,SHOOTING,NO,FEMALE,WHITE,HISPANIC,47,45-OLDER
-77.628818448999937,43.143655135000074,2207,142b1189bfaf665e208a983c69c99590,05-311065,"560 JEFFERSON AVE, ROCHESTER, NY, 14608",2005-10-10T22:00:00.000Z,10,2005,SHOOTING,NO,MALE,BLACK,NON HISPANIC,28,25-44
-77.593603704999964,43.175131318000069,2208,45561bd10f3908d27a45c0e66b620312,05-311158,"206 LINCOLN ST, ROCHESTER, NY, 14605",2005-10-09T22:00:00.000Z,10,2005,HOMICIDE,NO,MALE,WHITE,HISPANIC,46,45-OLDER
-77.604972442999951,43.182980443000076,2209,5a58aec139d46abd1bcbbca06c697192,05-309939,"109 WEYL ST, ROCHESTER, NY, 14621",2005-10-08T22:00:00.000Z,10,2005,SHOOTING,YES,MALE,BLACK,NON HISPANIC,24,15-24
-77.604972442999951,43.182980443000076,2210,a517ad4b078fca295302c7259a5a6f87,05-310053,"109 WEYL ST, ROCHESTER, NY, 14621",2005-10-08T22:00:00.000Z,10,2005,SHOOTING,YES,FEMALE,BLACK,NON HISPANIC,29,25-44
-77.619961844999978,43.176822737000066,2211,7df29cf8e590064dca1aa8a68f5ef824,05-308001,"177 CONKEY AVE, ROCHESTER, NY, 14621",2005-10-06T22:00:00.000Z,10,2005,SHOOTING,NO,MALE,BLACK,NON HISPANIC,29,25-44
-77.588356878999946,43.17538614700004,2212,a92ce8d2868bdb5ffa62c36e7df8224b,05-306802,"1271 CLIFFORD AVE, ROCHESTER, NY, 14605",2005-10-06T22:00:00.000Z,10,2005,HOMICIDE,NO,MALE,BLACK,NON HISPANIC,20,15-24
-77.644257493999987,43.157499547000043,2213,184bc7ed111d0945e84b4b3455dbb065,05-305309,"592 CAMPBELL ST, ROCHESTER, NY, 14611",2005-10-04T22:00:00.000Z,9,2005,HOMICIDE,NO,MALE,BLACK,NON HISPANIC,26,25-44
